Year,Month,Day,Hour,power (MW),wind speed at 100m (m/s)
2010,2,4,21,3.285,6.988
2010,2,4,22,4.603,7.773
2010,2,4,23,6.872,8.868
2010,2,5,0,8.277,9.457
2010,2,5,1,9.771,10.019
2010,2,5,2,10.641,10.345
2010,2,5,3,10.704,10.37
2010,2,5,4,10.141,10.153
2010,2,5,5,5.304,8.148
2010,2,5,6,3.614,7.22
2010,2,5,7,2.271,6.25
2010,2,5,8,1.602,5.59
2010,2,5,9,0.734,4.532
2010,2,5,10,0.452,4.135
2010,2,5,11,0.411,4.043
2010,2,5,12,0.418,4.058
2010,2,5,13,0.489,4.187
2010,2,5,14,0.25,3.674
2010,2,5,15,0.082,3.289
2010,2,5,16,0,3.097
2010,2,5,17,0,2.871
2010,2,5,18,0.013,3.137
2010,2,5,19,0.149,3.451
2010,2,5,20,0.258,3.704
2010,2,5,21,0.027,3.173
2010,2,5,22,0,2.935
2010,2,5,23,0.037,3.198
2010,2,6,0,0,2.777
2010,2,6,1,0.214,3.607
2010,2,6,2,1.32,5.328
2010,2,6,3,3.768,7.345
2010,2,6,4,7.638,9.247
2010,2,6,5,7.959,9.384
2010,2,6,6,13.068,11.444
2010,2,6,7,15.846,14.044
2010,2,6,8,16,15.405
2010,2,6,9,16,15.228
2010,2,6,10,16,15.768
2010,2,6,11,16,15.653
2010,2,6,12,16,16.354
2010,2,6,13,16,16.693
2010,2,6,14,16,17.999
2010,2,6,15,16,17.38
2010,2,6,16,16,17.95
2010,2,6,17,16,17.957
2010,2,6,18,16,17.331
2010,2,6,19,16,16.904
2010,2,6,20,16,17.133
2010,2,6,21,16,17.065
2010,2,6,22,16,16.223
2010,2,6,23,16,15.604
2010,2,7,0,16,15.433
2010,2,7,1,16,14.673
2010,2,7,2,16,15.115
2010,2,7,3,16,16.226
2010,2,7,4,16,17.245
2010,2,7,5,16,16.132
2010,2,7,6,15.079,12.784
2010,2,7,7,13.591,11.682
2010,2,7,8,14.691,12.366
2010,2,7,9,15.287,12.982
2010,2,7,10,14.7,12.366
2010,2,7,11,15.375,13.061
2010,2,7,12,15.797,13.757
2010,2,7,13,14.276,12.088
2010,2,7,14,11.917,10.849
2010,2,7,15,11.998,10.895
2010,2,7,16,12.915,11.298
2010,2,7,17,12.552,11.16
2010,2,7,18,10.177,10.19
2010,2,7,19,7.796,9.302
2010,2,7,20,4.759,7.892
2010,2,7,21,9.27,9.888
2010,2,7,22,13.559,11.749
2010,2,7,23,15.119,12.903
2010,2,8,0,15.091,12.86
2010,2,8,1,14.404,12.247
2010,2,8,2,12.605,11.194
2010,2,8,3,11.721,10.812
2010,2,8,4,10.94,10.477
2010,2,8,5,7.658,9.21
2010,2,8,6,5.951,8.456
2010,2,8,7,7.784,9.265
2010,2,8,8,7.815,9.277
2010,2,8,9,7.277,9.039
2010,2,8,10,9.23,9.808
2010,2,8,11,10.953,10.47
2010,2,8,12,12.383,11.072
2010,2,8,13,13.268,11.49
2010,2,8,14,11.646,10.76
2010,2,8,15,11.095,10.534
2010,2,8,16,11.874,10.873
2010,2,8,17,10.727,10.4
2010,2,8,18,11.437,10.715
2010,2,8,19,12.851,11.328
2010,2,8,20,13.636,11.795
2010,2,8,21,14.716,12.491
2010,2,8,22,15.741,13.702
2010,2,8,23,16,15.204
2010,2,9,0,16,14.59
2010,2,9,1,15.884,14.126
2010,2,9,2,15.419,13.18
2010,2,9,3,14.23,12.121
2010,2,9,4,10.798,10.422
2010,2,9,5,8.71,9.622
2010,2,9,6,6.54,8.719
2010,2,9,7,5.25,8.12
2010,2,9,8,7.014,8.923
2010,2,9,9,6.265,8.59
2010,2,9,10,4.916,7.931
2010,2,9,11,4.182,7.528
2010,2,9,12,2.987,6.762
2010,2,9,13,2.978,6.756
2010,2,9,14,1.6,5.587
2010,2,9,15,0.921,4.797
2010,2,9,16,0.342,3.891
2010,2,9,17,0.709,4.507
2010,2,9,18,1.424,5.429
2010,2,9,19,2.006,6.03
2010,2,9,20,1.768,5.789
2010,2,9,21,1.632,5.652
2010,2,9,22,1.187,5.197
2010,2,9,23,0.335,3.894
2010,2,10,0,0.226,3.643
2010,2,10,1,0,2.237
2010,2,10,2,0,2.328
2010,2,10,3,0,2.438
2010,2,10,4,0.73,4.565
2010,2,10,5,0.271,3.753
2010,2,10,6,0,2.435
2010,2,10,7,0,1.687
2010,2,10,8,0.753,4.596
2010,2,10,9,3.947,7.473
2010,2,10,10,9.442,9.991
2010,2,10,11,13.276,11.633
2010,2,10,12,15.679,13.592
2010,2,10,13,16,15.109
2010,2,10,14,16,16.785
2010,2,10,15,16,17.801
2010,2,10,16,16,17.566
2010,2,10,17,16,18.329
2010,2,10,18,16,18.054
2010,2,10,19,16,18.869
2010,2,10,20,16,20.02
2010,2,10,21,16,20.206
2010,2,10,22,16,18.756
2010,2,10,23,16,17.352
2010,2,11,0,16,17.337
2010,2,11,1,16,20.078
2010,2,11,2,16,19.721
2010,2,11,3,16,19.208
2010,2,11,4,16,18.915
2010,2,11,5,16,18.707
2010,2,11,6,15.909,14.346
2010,2,11,7,16,16.995
2010,2,11,8,16,15.564
2010,2,11,9,16,16.525
2010,2,11,10,16,15.726
2010,2,11,11,16,15.842
2010,2,11,12,16,15.796
2010,2,11,13,16,16.098
2010,2,11,14,16,15.363
2010,2,11,15,15.514,13.354
2010,2,11,16,14.879,12.698
2010,2,11,17,14.801,12.625
2010,2,11,18,15.189,13.043
2010,2,11,19,12.462,11.23
2010,2,11,20,10.235,10.303
2010,2,11,21,10.694,10.483
2010,2,11,22,15.346,13.214
2010,2,11,23,15.148,12.991
2010,2,12,0,13.708,11.871
2010,2,12,1,12.422,11.172
2010,2,12,2,13.084,11.453
2010,2,12,3,11.91,10.934
2010,2,12,4,11.208,10.629
2010,2,12,5,9.992,10.135
2010,2,12,6,9.202,9.833
2010,2,12,7,8.518,9.57
2010,2,12,8,8.459,9.543
2010,2,12,9,7.793,9.286
2010,2,12,10,4.16,7.535
2010,2,12,11,3.437,7.104
2010,2,12,12,3.838,7.358
2010,2,12,13,4.128,7.516
2010,2,12,14,3.528,7.171
2010,2,12,15,2.544,6.46
2010,2,12,16,1.503,5.505
2010,2,12,17,2.253,6.259
2010,2,12,18,1.557,5.566
2010,2,12,19,2.966,6.787
2010,2,12,20,4.009,7.483
2010,2,12,21,5.589,8.349
2010,2,12,22,7.105,9.024
2010,2,12,23,10.845,10.501
2010,2,13,0,10.959,10.547
2010,2,13,1,10.53,10.361
2010,2,13,2,10.182,10.22
2010,2,13,3,8.979,9.762
2010,2,13,4,3.668,7.278
2010,2,13,5,7.307,9.082
2010,2,13,6,7.514,9.173
2010,2,13,7,10.954,10.51
2010,2,13,8,9.257,9.857
2010,2,13,9,13.624,11.77
2010,2,13,10,11.724,10.84
2010,2,13,11,10.769,10.434
2010,2,13,12,8.111,9.418
2010,2,13,13,8.421,9.533
2010,2,13,14,7.241,9.055
2010,2,13,15,5.313,8.188
2010,2,13,16,4.556,7.779
2010,2,13,17,5.644,8.371
2010,2,13,18,7.547,9.225
2010,2,13,19,7.096,9.033
2010,2,13,20,7.134,9.057
2010,2,13,21,10.02,10.208
2010,2,13,22,15.032,12.875
2010,2,13,23,15.872,14.175
2010,2,14,0,15.961,14.453
2010,2,14,1,16,14.743
2010,2,14,2,16,14.606
2010,2,14,3,16,14.764
2010,2,14,4,16,14.658
2010,2,14,5,15.873,14.136
2010,2,14,6,15.803,13.91
2010,2,14,7,15.778,13.828
2010,2,14,8,15.836,14.017
2010,2,14,9,15.827,13.986
2010,2,14,10,15.805,13.913
2010,2,14,11,15.808,13.919
2010,2,14,12,15.803,13.901
2010,2,14,13,15.876,14.133
2010,2,14,14,15.116,12.909
2010,2,14,15,14.025,12.051
2010,2,14,16,13.107,11.481
2010,2,14,17,13.88,11.978
2010,2,14,18,14.722,12.537
2010,2,14,19,14.787,12.616
2010,2,14,20,15.568,13.446
2010,2,14,21,15.83,14.062
2010,2,14,22,15.873,14.197
2010,2,14,23,16,15.524
2010,2,15,0,16,15.549
2010,2,15,1,16,15.17
2010,2,15,2,15.999,14.575
2010,2,15,3,15.839,14.053
2010,2,15,4,15.854,14.093
2010,2,15,5,15.608,13.44
2010,2,15,6,15.959,14.413
2010,2,15,7,15.933,14.322
2010,2,15,8,15.594,13.406
2010,2,15,9,14.775,12.543
2010,2,15,10,14.189,12.134
2010,2,15,11,13.648,11.792
2010,2,15,12,13.903,11.951
2010,2,15,13,12.365,11.117
2010,2,15,14,10.141,10.196
2010,2,15,15,10.069,10.171
2010,2,15,16,10.774,10.455
2010,2,15,17,10.651,10.409
2010,2,15,18,10.625,10.406
2010,2,15,19,7.679,9.28
2010,2,15,20,6.415,8.728
2010,2,15,21,7.459,9.192
2010,2,15,22,4.232,7.623
2010,2,15,23,3.977,7.486
2010,2,16,0,1.717,5.758
2010,2,16,1,1.575,5.615
2010,2,16,2,1.935,5.987
2010,2,16,3,0,2.169
2010,2,16,4,0,1.428
2010,2,16,5,0.528,4.278
2010,2,16,6,2.355,6.369
2010,2,16,7,4.572,7.821
2010,2,16,8,7.302,9.143
2010,2,16,9,7.443,9.21
2010,2,16,10,5.831,8.496
2010,2,16,11,6.291,8.703
2010,2,16,12,8.921,9.811
2010,2,16,13,8.315,9.585
2010,2,16,14,4.95,8.056
2010,2,16,15,1.462,5.514
2010,2,16,16,2.636,6.591
2010,2,16,17,5.351,8.273
2010,2,16,18,3.158,6.973
2010,2,16,19,11.457,10.821
2010,2,16,20,14.322,12.314
2010,2,16,21,15.327,13.217
2010,2,16,22,14.715,12.567
2010,2,16,23,14.83,12.68
2010,2,17,0,15.771,13.87
2010,2,17,1,12.934,11.435
2010,2,17,2,16,15.692
2010,2,17,3,16,15.622
2010,2,17,4,15.954,14.444
2010,2,17,5,15.749,13.773
2010,2,17,6,14.619,12.448
2010,2,17,7,13.626,11.81
2010,2,17,8,13.319,11.612
2010,2,17,9,13.067,11.45
2010,2,17,10,12.93,11.383
2010,2,17,11,11.355,10.712
2010,2,17,12,11.012,10.565
2010,2,17,13,11.038,10.574
2010,2,17,14,10.997,10.559
2010,2,17,15,8.054,9.43
2010,2,17,16,6.685,8.844
2010,2,17,17,5.524,8.334
2010,2,17,18,5.457,8.304
2010,2,17,19,9.064,9.839
2010,2,17,20,11.812,10.947
2010,2,17,21,14.279,12.259
2010,2,17,22,15.717,13.693
2010,2,17,23,15.937,14.404
2010,2,18,0,15.715,13.687
2010,2,18,1,15.076,12.927
2010,2,18,2,14.586,12.454
2010,2,18,3,14.337,12.299
2010,2,18,4,14.764,12.604
2010,2,18,5,15.086,12.945
2010,2,18,6,15.691,13.611
2010,2,18,7,15.247,13.107
2010,2,18,8,15.114,12.964
2010,2,18,9,15.001,12.845
2010,2,18,10,15.134,12.982
2010,2,18,11,14.574,12.436
2010,2,18,12,14.153,12.167
2010,2,18,13,13.331,11.645
2010,2,18,14,11.97,11.008
2010,2,18,15,10.586,10.425
2010,2,18,16,11.104,10.654
2010,2,18,17,12.981,11.462
2010,2,18,18,13.178,11.581
2010,2,18,19,14.562,12.466
2010,2,18,20,15.534,13.446
2010,2,18,21,15.78,13.931
2010,2,18,22,16,15.42
2010,2,18,23,16,15.213
2010,2,19,0,16,14.969
2010,2,19,1,16,18.408
2010,2,19,2,15.382,13.251
2010,2,19,3,16,16.187
2010,2,19,4,15.65,13.504
2010,2,19,5,13.625,11.813
2010,2,19,6,13.611,11.801
2010,2,19,7,15.138,12.952
2010,2,19,8,14.894,12.692
2010,2,19,9,14.804,12.595
2010,2,19,10,15.251,13.061
2010,2,19,11,16,16.26
2010,2,19,12,16,15.875
2010,2,19,13,16,15.488
2010,2,19,14,16,14.984
2010,2,19,15,15.973,14.487
2010,2,19,16,16,15.121
2010,2,19,17,16,14.74
2010,2,19,18,16,15.17
2010,2,19,19,16,15.235
2010,2,19,20,16,16.214
2010,2,19,21,16,16.409
2010,2,19,22,16,15.47
2010,2,19,23,16,15.384
2010,2,20,0,16,14.859
2010,2,20,1,16,15.469
2010,2,20,2,15.873,14.157
2010,2,20,3,14.931,12.735
2010,2,20,4,11.954,10.974
2010,2,20,5,7.284,9.103
2010,2,20,6,5.629,8.368
2010,2,20,7,4.928,7.992
2010,2,20,8,5.397,8.252
2010,2,20,9,4.398,7.699
2010,2,20,10,3.621,7.269
2010,2,20,11,3.788,7.361
2010,2,20,12,4.027,7.492
2010,2,20,13,4.137,7.553
2010,2,20,14,3.925,7.437
2010,2,20,15,3.842,7.394
2010,2,20,16,4.761,7.907
2010,2,20,17,5.231,8.169
2010,2,20,18,4.825,7.953
2010,2,20,19,5.447,8.307
2010,2,20,20,7.429,9.201
2010,2,20,21,11.971,11.023
2010,2,20,22,14.009,12.094
2010,2,20,23,15.299,13.162
2010,2,21,0,15.189,13.037
2010,2,21,1,15.66,13.519
2010,2,21,2,15.71,13.638
2010,2,21,3,16,14.667
2010,2,21,4,15.776,13.84
2010,2,21,5,14.573,12.402
2010,2,21,6,12.302,11.114
2010,2,21,7,11.047,10.577
2010,2,21,8,9.382,9.924
2010,2,21,9,9.539,9.982
2010,2,21,10,7.444,9.161
2010,2,21,11,8.441,9.561
2010,2,21,12,10.248,10.238
2010,2,21,13,9.542,9.97
2010,2,21,14,10.915,10.51
2010,2,21,15,8.81,9.704
2010,2,21,16,7.845,9.344
2010,2,21,17,7.157,9.045
2010,2,21,18,8.381,9.561
2010,2,21,19,10.646,10.428
2010,2,21,20,14.004,12.066
2010,2,21,21,14.261,12.235
2010,2,21,22,15.289,13.138
2010,2,21,23,15.894,14.242
2010,2,22,0,15.906,14.267
2010,2,22,1,14.784,12.579
2010,2,22,2,12.834,11.34
2010,2,22,3,10.259,10.254
2010,2,22,4,7.513,9.189
2010,2,22,5,5.095,8.069
2010,2,22,6,4.651,7.821
2010,2,22,7,3.312,7.028
2010,2,22,8,3.28,7.004
2010,2,22,9,5.641,8.349
2010,2,22,10,4.478,7.724
2010,2,22,11,4.102,7.516
2010,2,22,12,3.711,7.3
2010,2,22,13,1.42,5.423
2010,2,22,14,0.94,4.84
2010,2,22,15,0.156,3.473
2010,2,22,16,0,2.688
2010,2,22,17,0,2.06
2010,2,22,18,0,1.101
2010,2,22,19,0,1.022
2010,2,22,20,0,1.559
2010,2,22,21,0,2.255
2010,2,22,22,0.261,3.729
2010,2,22,23,1.329,5.356
2010,2,23,0,2.763,6.662
2010,2,23,1,3.619,7.287
2010,2,23,2,8.038,9.451
2010,2,23,3,8.634,9.68
2010,2,23,4,9.137,9.872
2010,2,23,5,10.552,10.412
2010,2,23,6,12.224,11.127
2010,2,23,7,13,11.459
2010,2,23,8,13.549,11.798
2010,2,23,9,13.848,11.987
2010,2,23,10,14.833,12.674
2010,2,23,11,15.24,13.104
2010,2,23,12,15.766,13.855
2010,2,23,13,15.905,14.303
2010,2,23,14,16,14.78
2010,2,23,15,16,15.253
2010,2,23,16,16,15.17
2010,2,23,17,16,14.865
2010,2,23,18,16,14.96
2010,2,23,19,16,15.423
2010,2,23,20,16,16.562
2010,2,23,21,16,16.962
2010,2,23,22,16,18.564
2010,2,23,23,16,18.426
2010,2,24,0,16,17.691
2010,2,24,1,16,16.492
2010,2,24,2,16,17.041
2010,2,24,3,16,15.396
2010,2,24,4,16,14.691
2010,2,24,5,16,15.82
2010,2,24,6,16,15.857
2010,2,24,7,16,16.556
2010,2,24,8,16,16.772
2010,2,24,9,16,16.15
2010,2,24,10,16,15.295
2010,2,24,11,15.647,13.571
2010,2,24,12,15.668,13.599
2010,2,24,13,14.161,12.225
2010,2,24,14,14.216,12.262
2010,2,24,15,10.74,10.547
2010,2,24,16,7.005,9.061
2010,2,24,17,4.529,7.843
2010,2,24,18,0.986,4.962
2010,2,24,19,0.493,4.254
2010,2,24,20,4.487,7.803
2010,2,24,21,4.166,7.617
2010,2,24,22,2.914,6.796
2010,2,24,23,3.35,7.113
2010,2,25,0,2.868,6.759
2010,2,25,1,1.192,5.23
2010,2,25,2,1.182,5.218
2010,2,25,3,0.878,4.785
2010,2,25,4,0.528,4.287
2010,2,25,5,0.345,3.933
2010,2,25,6,0.15,3.482
2010,2,25,7,0,2.432
2010,2,25,8,0,1.879
2010,2,25,9,0,2.655
2010,2,25,10,0,1.379
2010,2,25,11,0,0.692
2010,2,25,12,0,2.771
2010,2,25,13,0.819,4.712
2010,2,25,14,0.77,4.645
2010,2,25,15,3.427,7.187
2010,2,25,16,3.205,7.028
2010,2,25,17,2.528,6.534
2010,2,25,18,4.061,7.586
2010,2,25,19,1.536,5.615
2010,2,25,20,10.075,10.281
2010,2,25,21,11.833,11.011
2010,2,25,22,12.133,11.148
2010,2,25,23,13.764,12.003
2010,2,26,0,15.734,13.824
2010,2,26,1,16,15.134
2010,2,26,2,16,17.27
2010,2,26,3,16,18.396
2010,2,26,4,16,19.364
2010,2,26,5,16,20.42
2010,2,26,6,16,20.841
2010,2,26,7,16,20.917
2010,2,26,8,16,20.282
2010,2,26,9,16,19.281
2010,2,26,10,16,18.787
2010,2,26,11,16,17.709
2010,2,26,12,16,16.635
2010,2,26,13,16,14.752
2010,2,26,14,15.166,13.061
2010,2,26,15,12.575,11.313
2010,2,26,16,5.895,8.551
2010,2,26,17,4.537,7.843
2010,2,26,18,3.572,7.303
2010,2,26,19,2.59,6.58
2010,2,26,20,0.041,3.241
2010,2,26,21,0,2.566
2010,2,26,22,3.273,7.074
2010,2,26,23,3.99,7.525
2010,2,27,0,5.417,8.316
2010,2,27,1,7.375,9.192
2010,2,27,2,8.958,9.823
2010,2,27,3,5.886,8.523
2010,2,27,4,3.41,7.153
2010,2,27,5,1.66,5.713
2010,2,27,6,3.085,6.915
2010,2,27,7,2.32,6.357
2010,2,27,8,3.036,6.878
2010,2,27,9,3.314,7.08
2010,2,27,10,3.083,6.909
2010,2,27,11,2.849,6.738
2010,2,27,12,2.604,6.558
2010,2,27,13,3.302,7.068
2010,2,27,14,3.405,7.141
2010,2,27,15,3.267,7.04
2010,2,27,16,4.386,7.724
2010,2,27,17,3.855,7.431
2010,2,27,18,3.548,7.248
2010,2,27,19,3.698,7.345
2010,2,27,20,3.143,6.955
2010,2,27,21,2.898,6.778
2010,2,27,22,3.213,7.01
2010,2,27,23,4.665,7.889
2010,2,28,0,5.939,8.548
2010,2,28,1,6.735,8.902
2010,2,28,2,6.16,8.645
2010,2,28,3,5.385,8.288
2010,2,28,4,3.908,7.47
2010,2,28,5,3.019,6.869
2010,2,28,6,1.033,5.008
2010,2,28,7,0.348,3.943
2010,2,28,8,0.057,3.265
2010,2,28,9,0,2.752
2010,2,28,10,0,2.285
2010,2,28,11,0,2.237
2010,2,28,12,0,1.733
2010,2,28,13,0,1.324
2010,2,28,14,0,1.168
2010,2,28,15,0,1.132
2010,2,28,16,0,0.906
2010,2,28,17,0,1.159
2010,2,28,18,0.121,3.414
2010,2,28,19,0.513,4.269
2010,2,28,20,0.587,4.367
2010,2,28,21,0,2.313
2010,2,28,22,0.806,4.687
2010,2,28,23,2.133,6.198
2010,3,1,0,3.35,7.11
2010,3,1,1,6.16,8.649
2010,3,1,2,5.13,8.148
2010,3,1,3,10.969,10.608
2010,3,1,4,12.198,11.133
2010,3,1,5,13.22,11.603
2010,3,1,6,13.833,11.987
2010,3,1,7,14.694,12.54
2010,3,1,8,15.392,13.278
2010,3,1,9,15.757,13.84
2010,3,1,10,15.862,14.182
2010,3,1,11,15.949,14.465
2010,3,1,12,16,14.764
2010,3,1,13,15.823,14.066
2010,3,1,14,15.913,14.368
2010,3,1,15,15.784,13.962
2010,3,1,16,15.797,14.017
2010,3,1,17,15.823,14.111
2010,3,1,18,15.927,14.459
2010,3,1,19,16,14.795
2010,3,1,20,15.999,14.7
2010,3,1,21,15.738,13.849
2010,3,1,22,14.728,12.637
2010,3,1,23,9.365,10.013
2010,3,2,0,9.525,10.062
2010,3,2,1,13.67,11.905
2010,3,2,2,13.279,11.639
2010,3,2,3,14.792,12.637
2010,3,2,4,14.136,12.173
2010,3,2,5,14.215,12.222
2010,3,2,6,11.563,10.843
2010,3,2,7,10.668,10.458
2010,3,2,8,7.843,9.378
2010,3,2,9,6.308,8.691
2010,3,2,10,5.277,8.206
2010,3,2,11,4.436,7.739
2010,3,2,12,3.074,6.887
2010,3,2,13,2.337,6.35
2010,3,2,14,1.406,5.438
2010,3,2,15,0.406,4.071
2010,3,2,16,0,2.569
2010,3,2,17,0,1.867
2010,3,2,18,0,2.993
2010,3,2,19,0.667,4.483
2010,3,2,20,0.975,4.919
2010,3,2,21,0.849,4.739
2010,3,2,22,0.823,4.702
2010,3,2,23,0.403,4.065
2010,3,3,0,1.118,5.124
2010,3,3,1,1.875,5.929
2010,3,3,2,4.193,7.62
2010,3,3,3,6.139,8.63
2010,3,3,4,8.59,9.674
2010,3,3,5,10.791,10.519
2010,3,3,6,12.428,11.218
2010,3,3,7,14.876,12.723
2010,3,3,8,15.598,13.486
2010,3,3,9,15.504,13.388
2010,3,3,10,15.803,13.974
2010,3,3,11,16,15.112
2010,3,3,12,16,15.256
2010,3,3,13,16,15.555
2010,3,3,14,16,15.967
2010,3,3,15,16,14.825
2010,3,3,16,16,15.121
2010,3,3,17,16,14.798
2010,3,3,18,15.945,14.481
2010,3,3,19,15.746,13.849
2010,3,3,20,15.699,13.693
2010,3,3,21,15.535,13.464
2010,3,3,22,14.53,12.461
2010,3,3,23,13.952,12.088
2010,3,4,0,14.74,12.61
2010,3,4,1,13.867,12.03
2010,3,4,2,11.765,10.959
2010,3,4,3,14.21,12.247
2010,3,4,4,15.489,13.397
2010,3,4,5,13.466,11.77
2010,3,4,6,13.471,11.771
2010,3,4,7,14.431,12.375
2010,3,4,8,14.102,12.164
2010,3,4,9,13.836,11.993
2010,3,4,10,14.341,12.311
2010,3,4,11,14.463,12.387
2010,3,4,12,14.063,12.134
2010,3,4,13,13.083,11.514
2010,3,4,14,9.713,10.11
2010,3,4,15,8.415,9.622
2010,3,4,16,6.196,8.676
2010,3,4,17,4.438,7.782
2010,3,4,18,4.169,7.638
2010,3,4,19,5.822,8.529
2010,3,4,20,7.325,9.204
2010,3,4,21,9.312,9.994
2010,3,4,22,9.296,9.979
2010,3,4,23,6.118,8.645
2010,3,5,0,10.078,10.256
2010,3,5,1,10.98,10.605
2010,3,5,2,8.892,9.784
2010,3,5,3,9.118,9.863
2010,3,5,4,9.146,9.872
2010,3,5,5,8.72,9.708
2010,3,5,6,9.255,9.909
2010,3,5,7,11.327,10.726
2010,3,5,8,7.382,9.158
2010,3,5,9,10.955,10.559
2010,3,5,10,11.825,10.922
2010,3,5,11,11.609,10.821
2010,3,5,12,12.749,11.3
2010,3,5,13,11.169,10.623
2010,3,5,14,9.966,10.138
2010,3,5,15,9.527,9.973
2010,3,5,16,8.382,9.546
2010,3,5,17,8.73,9.692
2010,3,5,18,6.731,8.877
2010,3,5,19,4.548,7.812
2010,3,5,20,2.901,6.781
2010,3,5,21,2.731,6.661
2010,3,5,22,2.187,6.262
2010,3,5,23,6.662,8.868
2010,3,6,0,13.731,11.908
2010,3,6,1,14.705,12.521
2010,3,6,2,13.927,12.009
2010,3,6,3,12.703,11.295
2010,3,6,4,14.668,12.454
2010,3,6,5,13.941,11.987
2010,3,6,6,10.332,10.275
2010,3,6,7,11.196,10.623
2010,3,6,8,9.911,10.104
2010,3,6,9,10.191,10.208
2010,3,6,10,9.062,9.781
2010,3,6,11,8.707,9.646
2010,3,6,12,6.399,8.682
2010,3,6,13,3.599,7.236
2010,3,6,14,2.804,6.665
2010,3,6,15,1.875,5.902
2010,3,6,16,1.346,5.368
2010,3,6,17,1.691,5.731
2010,3,6,18,2.366,6.384
2010,3,6,19,1.228,5.27
2010,3,6,20,1.271,5.322
2010,3,6,21,4.28,7.696
2010,3,6,22,6.768,8.944
2010,3,6,23,3.705,7.376
2010,3,7,0,3.587,7.303
2010,3,7,1,4.375,7.745
2010,3,7,2,7.349,9.176
2010,3,7,3,5.216,8.191
2010,3,7,4,4.677,7.879
2010,3,7,5,2.993,6.832
2010,3,7,6,6.065,8.581
2010,3,7,7,7.701,9.308
2010,3,7,8,6.079,8.587
2010,3,7,9,5.076,8.096
2010,3,7,10,3.776,7.376
2010,3,7,11,3.423,7.141
2010,3,7,12,3.148,6.94
2010,3,7,13,2.091,6.14
2010,3,7,14,1.122,5.12
2010,3,7,15,1.249,5.282
2010,3,7,16,0.581,4.364
2010,3,7,17,2.42,6.442
2010,3,7,18,3.622,7.333
2010,3,7,19,3.778,7.428
2010,3,7,20,3.34,7.141
2010,3,7,21,2.048,6.152
2010,3,7,22,1.473,5.56
2010,3,7,23,6.721,8.969
2010,3,8,0,13.969,12.17
2010,3,8,1,15.504,13.489
2010,3,8,2,14.153,12.271
2010,3,8,3,11.636,10.953
2010,3,8,4,13.655,11.938
2010,3,8,5,14.431,12.417
2010,3,8,6,9.173,9.927
2010,3,8,7,6.64,8.877
2010,3,8,8,8.751,9.753
2010,3,8,9,6.454,8.777
2010,3,8,10,4.962,8.047
2010,3,8,11,3.118,6.933
2010,3,8,12,2.966,6.823
2010,3,8,13,2.989,6.839
2010,3,8,14,2.476,6.466
2010,3,8,15,1.892,5.96
2010,3,8,16,2.614,6.592
2010,3,8,17,3.744,7.416
2010,3,8,18,3.906,7.507
2010,3,8,19,5.955,8.615
2010,3,8,20,8.492,9.726
2010,3,8,21,12.037,11.163
2010,3,8,22,4.53,7.891
2010,3,8,23,7.29,9.247
2010,3,9,0,15.772,14.023
2010,3,9,1,15.998,14.752
2010,3,9,2,8.974,9.903
2010,3,9,3,4.208,7.684
2010,3,9,4,14.744,12.673
2010,3,9,5,14.168,12.268
2010,3,9,6,12.473,11.297
2010,3,9,7,10.234,10.348
2010,3,9,8,6.619,8.88
2010,3,9,9,4.644,7.895
2010,3,9,10,4.295,7.693
2010,3,9,11,3.012,6.869
2010,3,9,12,0.996,4.953
2010,3,9,13,2.648,6.597
2010,3,9,14,9.004,9.878
2010,3,9,15,6.455,8.813
2010,3,9,16,3.596,7.324
2010,3,9,17,2.14,6.241
2010,3,9,18,3.056,6.933
2010,3,9,19,3.496,7.257
2010,3,9,20,2.451,6.494
2010,3,9,21,0.943,4.916
2010,3,9,22,1.687,5.783
2010,3,9,23,2.227,6.329
2010,3,10,0,6.612,8.89
2010,3,10,1,5.355,8.313
2010,3,10,2,3.094,6.961
2010,3,10,3,0.489,4.257
2010,3,10,4,0,2.765
2010,3,10,5,0.354,3.973
2010,3,10,6,1.64,5.719
2010,3,10,7,2.539,6.549
2010,3,10,8,3.087,6.93
2010,3,10,9,2.479,6.472
2010,3,10,10,1.519,5.563
2010,3,10,11,1.963,6.021
2010,3,10,12,2.135,6.195
2010,3,10,13,1.978,6.027
2010,3,10,14,2.18,6.234
2010,3,10,15,2.51,6.482
2010,3,10,16,2.38,6.387
2010,3,10,17,2.781,6.683
2010,3,10,18,2.694,6.622
2010,3,10,19,2.584,6.54
2010,3,10,20,2.353,6.372
2010,3,10,21,2.237,6.289
2010,3,10,22,1.936,5.99
2010,3,10,23,1.138,5.154
2010,3,11,0,1.164,5.191
2010,3,11,1,0.812,4.687
2010,3,11,2,0.829,4.705
2010,3,11,3,0.133,3.433
2010,3,11,4,1.309,5.352
2010,3,11,5,0.466,4.193
2010,3,11,6,1.055,5.032
2010,3,11,7,1.739,5.789
2010,3,11,8,2.673,6.604
2010,3,11,9,4.407,7.727
2010,3,11,10,4.795,7.937
2010,3,11,11,5.755,8.45
2010,3,11,12,6.64,8.847
2010,3,11,13,7.815,9.372
2010,3,11,14,6.663,8.847
2010,3,11,15,6.324,8.697
2010,3,11,16,5.17,8.154
2010,3,11,17,6.41,8.746
2010,3,11,18,8.142,9.497
2010,3,11,19,10.029,10.211
2010,3,11,20,9.112,9.86
